municipios,url_municipio,zona_raw,zona_clean,url_zona,indice_vuelta_municipio,cantidad_publicaciones_zona,cantidad_vueltas_zona_sub,titulo,precio,datos,location,url_publicacion,indice_vuelta_zona,indice_vuelta_zona_sub
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,María Pastrán Te Presenta Este Hermoso Apartamento En Alquiler En Baruta Mls# 26-13104 Yf,US$450,"2 habitaciones
2 baños
62 m² cubiertos","Baruta, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1006509612-maria-pastran-te-presenta-este-hermoso-apartamento-en-alquiler-en-baruta-mls-26-13104-yf-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Se Alquila Excelente Apartamento En Baruta #26-13104 Pm,US$450,"2 habitaciones
2 baños
62 m² cubiertos","Baruta, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-958213570-se-alquila-excelente-apartamento-en-baruta-26-13104-pm-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Apartamento En Alquiler Baruta 26-13104,US$480,"2 habitaciones
2 baños
62 m² cubiertos","Baruta, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-958278700-apartamento-en-alquiler-baruta-26-13104-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Apartamento Alquiler 42mts Excelente Ubicación Prados Del Este La Ciudadela,US$450,"1 habitación
1 baño
41 m² cubiertos","Capital District, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1003831910-apartamento-alquiler-42mts-excelente-ubicacion-prados-del-este-la-ciudadela-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Jm Apartamento En Alquiler Baruta 26-13104,US$450,"2 habitaciones
2 baños
62 m² cubiertos","Baruta, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-981900180-jm-apartamento-en-alquiler-baruta-26-13104-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Apartamento / En Alquiler / Granjerías La Trinidad / Pp,US$700,"2 habitaciones
2 baños
78 m² cubiertos","Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-958486746-apartamento-en-alquiler-granjerias-la-trinidad-pp-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,"Alquiler De Apartamento En Colinas De La Tahona, 2 Habitaciones, 2 Baños, 2 Puestos De Estacionamiento, Amoblado, Cocina Equipada, Línea Blanca, A/a.",US$950,"2 habitaciones
2 baños
72 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-974788552-alquiler-de-apartamento-en-colinas-de-la-tahona-2-habitaciones-2-banos-2-puestos-de-estacionamiento-amoblado-cocina-equipada-linea-blanca-aa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Alquilo Apartamento 56m2 Barutaima 6587,US$580,"1 habitación
1 baño
56 m² cubiertos","Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967005446-alquilo-apartamento-56m2-barutaima-6587-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Baruta,baruta,baruta,5,15,1,Apartamento En Alquiler Urbanización Las Esmeraldas,US$700,"3 habitaciones
2 baños
98 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Baruta, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-983082672-apartamento-en-alquiler-urbanizacion-las-esmeraldas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=5615db36-8e6c-4719-9944-648c9325b9dd&price_drop=not_apply,49,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Charallavito,charallavito,charallavito,5,2,1,Apartamento Dúplex De 276.50mts2 En Charrallavito,US$225.000,"4 habitaciones
4 baños
276 m² cubiertos","Caracas, Charallavito, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-958362480-apartamento-duplex-de-27650mts2-en-charrallavito-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=31d65f3e-6dd3-4e84-bfab-2976e397b98b&price_drop=not_apply,50,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Charallavito,charallavito,charallavito,5,2,1,Alquiler Anexo De Un Solo Ambiente El Peñon - Baruta,US$300,"1 habitación
1 baño
25 m² cubiertos","Charallavito, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-964316392-alquiler-anexo-de-un-solo-ambiente-el-penon-baruta-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=31d65f3e-6dd3-4e84-bfab-2976e397b98b&price_drop=not_apply,50,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Apartamento En Alquiler En Colinas De La Tahona #26-14965 Josmary Sanjuan,US$1.000,"3 habitaciones
2 baños
92 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-986488748-apartamento-en-alquiler-en-colinas-de-la-tahona-26-14965-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Apartamento En Alquiler En Colinas De La Tahona #26-15507 Josmary Sanjuan,US$700,"2 habitaciones
2 baños
80 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988380900-apartamento-en-alquiler-en-colinas-de-la-tahona-26-15507-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Moderno E Impecable Apartamento En Alquiler Colinas De La Tahona Rt 26-17359,US$750,"2 habitaciones
2 baños
72 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007330764-moderno-e-impecable-apartamento-en-alquiler-colinas-de-la-tahona-rt-26-17359-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,"Apartamento En Alquiler En Colinas De La Tahona, #26-16004, Josmary Sanjuan",US$1.150,"2 habitaciones
2 baños
90 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-989661398-apartamento-en-alquiler-en-colinas-de-la-tahona-26-16004-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Cómodo Apartamento En Alquiler En Colinas De La Tahona #26-17307 Josmary Sanjuan,US$1.000,"3 habitaciones
2 baños
92 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007915616-comodo-apartamento-en-alquiler-en-colinas-de-la-tahona-26-17307-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Ip Alquilo Apartamento En Colinas De La Tahona 26-18317 Yf,US$850,"32 habitaciones
2 baños
92 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008370404-ip-alquilo-apartamento-en-colinas-de-la-tahona-26-18317-yf-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,"Apartamento En Alquiler, Urb. Colinas De La Tahona",US$800,"1 habitación
1 baño
55 m² cubiertos","C5R3+22P, Caracas 1080, Miranda, Venezuela, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775516569-apartamento-en-alquiler-urb-colinas-de-la-tahona-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,"Ld Apartamento En Alquiler Urb. Colinas De La Tahona, Caracas Yf 26-14343",US$695,"2 habitaciones
2 baños
62 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965134446-ld-apartamento-en-alquiler-urb-colinas-de-la-tahona-caracas-yf-26-14343-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Apartamento En Alquiler Colinas De La Tahona Vista Al Ávila #26-17359,US$750,"2 habitaciones
2 baños
72 m² cubiertos","Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-997644130-apartamento-en-alquiler-colinas-de-la-tahona-vista-al-avila-26-17359-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,K.f Acogedor Apartamento En Alquiler Colinas De La Tahona #26-16649,US$650,"2 habitaciones
2 baños
92 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008543188-kf-acogedor-apartamento-en-alquiler-colinas-de-la-tahona-26-16649-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Apartamento En Alquiler Colinas De La Tahona Minimalista Con Vista Al Ávila #26-17359 Magaly,US$750,"2 habitaciones
2 baños
72 m² cubiertos","Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-994380796-apartamento-en-alquiler-colinas-de-la-tahona-minimalista-con-vista-al-avila-26-17359-magaly-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Apartamento En Alquiler Colinas De La Tahona Vista Panorámica #26-18170 Magaly,US$800,"1 habitación
1 baño
55 m² cubiertos","Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008018976-apartamento-en-alquiler-colinas-de-la-tahona-vista-panoramica-26-18170-magaly-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,"Apartamento Cómodo, Parcialmente Amoblado En Colinas De La Tahona 26-16649",US$650,"3 habitaciones
2 baños
92 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988368258-apartamento-comodo-parcialmente-amoblado-en-colinas-de-la-tahona-26-16649-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Alquiler De Apartamento En Colinas De La Tahona Jlrp Mls 26-16037,US$800,"2 habitaciones
2 baños
75 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988360512-alquiler-de-apartamento-en-colinas-de-la-tahona-jlrp-mls-26-16037-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de La Tahona,clnas-de-la-tahona,clnas-de-la-tahona,5,251,6,Mp Apartamento En Alquiler En Colinas De La Tahona Yf 26-16004,US$1.150,"2 habitaciones
2 baños
90 m² cubiertos","C5R2+37C Urbanizacion Colinas De La Tahona, Caracas, Clnas. De La Tahona, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-972162628-mp-apartamento-en-alquiler-en-colinas-de-la-tahona-yf-26-16004-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=9b640120-1465-4e44-a8b1-6726d4bf51d6&price_drop=not_apply,51,1
